ph,hardness,turbidity,arsenic,chloramine,bacteria,lead,nitrates,mercury,is_safe
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.09,0.26,0.097,14.75,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.05,0.35,0.102,15.03,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.12,0.38,0.008,14.25,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.42,0.43,0.108,9.01,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.02,0.92,0.011,0.42,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.12,0.49,0.057,13.75,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.2,0.62,0.166,0.02,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.01,0.22,0.089,16.23,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.13,0.11,0.087,15.79,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.02,0.62,0.177,14.8,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.18,0.26,0.18,15.86,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.05,0.43,0.091,14.04,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.07,0.07,0.15,10.3,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.39,0.63,0.042,11.36,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.11,0.22,0.017,13.82,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.23,0.8,0.093,10.81,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.1,0.22,0.061,1.87,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.2,0.67,0.042,0.61,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.14,0.21,0.151,9.42,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.08,0.46,0.082,17.53,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.1,0.02,0.09,13.71,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.09,0.16,0.075,13.81,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.05,0.73,0.111,4.39,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.17,0.89,0.061,1.6,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.03,0.14,0.159,14.47,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.16,0.47,0.058,8.1,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.09,0.25,0.066,4.62,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.03,0.37,0.154,15.46,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.06,0.85,0.114,0.74,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.02,0.45,0.138,5.66,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.67,0.18,0.047,13.88,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.35,0.8,0.112,11.7,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.08,0.13,0.016,14.29,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.24,0.99,0.112,11.47,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.29,0.22,0.151,14.25,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.14,0.37,0.085,18.95,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.09,0.31,0.197,13.53,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.01,0.34,0.031,9.52,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.17,0.66,0.182,15.37,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.28,0.28,0.069,0.46,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.22,0.63,0.16,13.24,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.02,0.2,0.054,16.88,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.48,0.65,0.1,2.59,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.05,0.05,0.078,15.13,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.59,0.71,0.016,1.75,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.01,0.13,0.117,6.89,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.08,0.67,0.135,10.32,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.07,0.13,0.021,18.78,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.3,0.16,0.197,14.35,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.0,0.35,0.167,15.55,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.1,0.83,0.109,4.87,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.36,0.04,0.145,9.16,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.01,0.52,0.011,19.09,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.03,0.91,0.103,5.3,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.06,0.7,0.101,1.98,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.45,0.2,0.126,17.99,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.02,0.23,0.017,2.92,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.03,0.89,0.08,2.14,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.12,0.85,0.065,18.31,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.0,0.75,0.071,1.09,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.09,0.99,0.108,8.73,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.35,0.92,0.086,10.17,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.01,0.58,0.061,9.91,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.27,0.8,0.114,13.01,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.63,0.56,0.012,10.28,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.38,0.96,0.167,15.65,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.03,0.25,0.109,2.74,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.1,0.16,0.031,17.26,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.07,0.44,0.11,14.71,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.34,0.69,0.182,1.75,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.24,0.08,0.049,9.99,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.13,0.13,0.079,9.0,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.05,0.77,0.012,1.59,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.24,0.38,0.013,11.39,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.23,0.12,0.193,17.58,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.19,0.8,0.091,18.27,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.16,0.3,0.135,5.41,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.14,0.75,0.124,2.13,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.06,0.44,0.107,13.52,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.05,0.13,0.085,12.28,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.02,0.26,0.146,8.63,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.08,0.63,0.162,12.35,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.07,0.86,0.048,1.96,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.04,0.32,0.082,19.35,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.3,0.49,0.079,15.58,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.07,0.13,0.071,19.01,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.38,0.27,0.103,16.9,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.08,0.08,0.141,6.71,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.39,0.38,0.131,8.51,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.09,0.27,0.069,8.55,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.02,0.67,0.136,14.72,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.06,0.05,0.166,12.36,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.49,0.77,0.112,10.71,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.24,0.18,0.169,5.61,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.59,0.06,0.101,7.5,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.01,0.58,0.093,10.61,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.08,0.79,0.025,16.19,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.1,0.84,0.139,16.15,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.04,0.23,0.184,3.25,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.06,0.42,0.015,9.44,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.08,0.77,0.09,11.93,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.05,0.98,0.068,11.2,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.16,0.05,0.123,6.37,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.04,0.23,0.177,17.27,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.15,0.24,0.149,19.42,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.11,0.74,0.062,7.33,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.12,0.76,0.121,7.89,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.05,0.06,0.086,14.89,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.56,0.51,0.105,6.13,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.07,0.65,0.168,2.76,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.19,0.72,0.137,14.03,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.38,0.27,0.189,16.64,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.44,0.52,0.095,14.13,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.12,0.05,0.053,13.11,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.02,0.07,0.113,2.25,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.05,0.79,0.132,9.56,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.28,0.53,0.175,1.78,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.09,0.45,0.045,9.28,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.44,0.39,0.146,8.27,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.12,0.25,0.085,3.96,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.03,0.83,0.105,8.61,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.04,0.1,0.036,2.5,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.01,0.53,0.182,18.98,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.01,0.27,0.033,6.0,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.03,0.18,0.162,2.97,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.59,0.31,0.11,4.4,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.19,0.96,0.191,10.23,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.22,0.11,0.127,15.54,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.02,0.64,0.032,11.02,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.42,0.76,0.052,15.85,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.09,0.57,0.101,10.93,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.04,0.79,0.049,16.89,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.02,0.82,0.053,1.67,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.04,0.86,0.047,7.8,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.03,0.58,0.071,14.37,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.07,0.87,0.019,16.37,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.2,0.7,0.129,16.45,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.11,0.55,0.153,6.65,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.01,0.14,0.137,15.64,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.15,0.45,0.053,17.99,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.02,0.75,0.147,8.44,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.22,0.51,0.086,10.72,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.01,1.0,0.082,12.08,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.38,0.23,0.12,9.65,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.04,0.47,0.003,14.68,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.19,0.58,0.16,6.73,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.03,0.51,0.025,14.22,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.15,0.33,0.015,2.45,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.16,0.67,0.18,12.15,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.02,0.82,0.072,13.57,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.42,0.09,0.184,10.79,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.16,0.53,0.132,4.8,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.14,0.65,0.042,11.18,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.06,0.75,0.092,7.94,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.06,0.28,0.023,11.11,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.01,0.19,0.045,2.16,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.42,0.7,0.136,19.47,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.07,0.78,0.185,13.34,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.05,0.75,0.07,12.96,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.42,0.02,0.083,6.65,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.1,0.57,0.155,8.45,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.18,0.55,0.164,9.42,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.04,0.09,0.17,16.8,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.05,0.82,0.12,7.34,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.08,0.41,0.043,7.54,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.07,0.76,0.198,10.81,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.08,0.08,0.194,13.6,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.05,0.04,0.089,15.24,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.37,0.46,0.191,18.96,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.04,0.28,0.044,3.05,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.02,0.61,0.087,17.23,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.1,0.1,0.108,9.49,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.09,0.62,0.122,12.45,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.07,0.71,0.061,18.47,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.03,0.18,0.088,0.89,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.0,0.96,0.158,11.66,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.02,0.5,0.074,19.25,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.06,0.5,0.07,16.41,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.09,0.5,0.148,10.57,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.46,0.42,0.172,6.31,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.0,0.33,0.041,19.44,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.1,0.07,0.176,3.65,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.25,0.59,0.136,11.15,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.06,0.79,0.164,1.36,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.01,1.0,0.038,11.57,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.1,0.15,0.005,17.45,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.03,0.28,0.181,6.07,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.03,0.78,0.159,14.09,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.12,0.33,0.05,18.31,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.23,0.27,0.103,4.46,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.05,0.98,0.156,10.92,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.0,0.87,0.047,3.58,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.09,0.44,0.034,4.09,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.13,0.83,0.138,10.55,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.06,0.07,0.159,18.42,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.05,0.28,0.102,8.55,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.04,0.51,0.044,5.23,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.29,0.31,0.113,9.85,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.03,0.48,0.137,10.88,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.11,0.09,0.034,11.89,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.17,0.69,0.064,13.29,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.01,0.52,0.197,8.39,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.23,0.68,0.157,16.33,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.03,0.01,0.008,7.43,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.36,0.73,0.059,5.33,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.1,0.11,0.037,13.5,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.74,0.44,0.092,7.85,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.0,0.79,0.118,11.6,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.04,0.8,0.116,3.61,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.01,0.07,0.06,10.53,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.08,0.7,0.157,11.17,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.55,0.61,0.038,7.84,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.27,0.39,0.194,1.35,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.0,0.22,0.095,2.5,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.03,0.21,0.062,15.31,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.04,0.67,0.182,11.69,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.11,0.05,0.075,5.01,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.04,0.92,0.04,4.94,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.04,0.49,0.024,3.89,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.22,0.34,0.164,3.17,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.61,1.0,0.105,4.87,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.49,0.32,0.124,13.09,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.01,0.58,0.144,2.58,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.6,0.18,0.152,16.8,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.4,0.74,0.119,12.38,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.05,0.72,0.089,0.24,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.2,0.08,0.064,13.95,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.5,0.18,0.079,8.9,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.29,0.02,0.125,7.72,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.04,0.58,0.067,13.0,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.05,0.56,0.049,19.53,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.03,0.43,0.08,18.04,0.005,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.12,0.7,0.122,2.59,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.1,0.31,0.177,1.03,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.01,0.09,0.042,11.75,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.07,0.14,0.185,11.74,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.03,0.93,0.164,5.3,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.67,0.75,0.102,18.96,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.01,0.48,0.152,4.42,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.09,0.72,0.1,2.87,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.51,0.19,0.011,12.28,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.04,0.28,0.032,3.81,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.08,0.85,0.192,13.94,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.13,0.76,0.11,10.25,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.3,0.77,0.172,15.4,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.35,0.66,0.124,16.85,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.56,0.36,0.185,1.59,0.003,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.02,0.03,0.17,0.033,19.23,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.2,0.48,0.088,16.2,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.22,0.82,0.041,17.12,0.009,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.39,0.6,0.164,11.93,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.15,0.98,0.191,11.42,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.2,0.49,0.051,4.28,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.09,0.06,0.21,0.187,5.16,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.0,0.01,0.89,0.101,13.11,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.01,0.4,0.37,0.007,4.07,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.58,0.79,0.085,5.77,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.62,0.73,0.086,5.28,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.08,0.15,0.91,0.01,14.66,0.006,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.41,0.51,0.032,18.74,0.0,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.07,0.07,0.51,0.13,3.26,0.01,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.06,0.67,0.99,0.096,14.94,0.008,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.26,0.29,0.093,2.42,0.004,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.1,0.18,0.1,0.124,12.45,0.007,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.04,0.14,0.39,0.011,13.96,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.09,0.31,0.124,18.45,0.002,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.05,0.07,0.97,0.1,19.24,0.001,0.0
7.036752103833548,196.96762686363076,3.955027562993039,0.03,0.04,0.26,0.092,13.79,0.01,0.0
